"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KO:K02615",0.475606942624603,2.23149427722607,2.89483411325042,0.770853938404255,0.440793511942433,NA
"KO:K02616",3.07140466103272,-0.302398157006438,1.51428853234941,-0.199696524503999,0.841717932072121,0.913678922988028
"KO:K02617",2.20601579718569,2.23175683492274,1.31832835904587,1.69286871484579,0.0904804594881323,NA
"KO:K02618",7.22299597859064,0.822594738972818,0.888904252100968,0.925403087035049,0.354756273645244,0.55697193501218
"KO:K02619",6.71028511876007,-1.52118394002069,1.73582170072861,-0.876348037002979,0.380840857929567,0.578516699491789
"KO:K02621",22.0498538061299,0.6756482005636,0.525511156587195,1.28569715808021,0.198548773457422,0.384995038710316
"KO:K02622",113.668547122143,2.0495320757282,0.656900423988127,3.12000419071924,0.00180848467036157,0.0139621147008423
"KO:K02623",0.178442523742323,0.986969977526523,2.96679609382913,0.332671995753061,0.739381890770827,NA
"KO:K02624",5.18155696745639,0.267102422495292,0.734951501934717,0.363428636844962,0.71628471296447,0.841008493303317
"KO:K02626",46.5083130230771,0.0443423330718909,0.712153212403737,0.0622651590971862,NA,NA
"KO:K02631",0.261677731143123,1.63566413479558,2.96434653518306,0.551778989191143,NA,NA
"KO:K02635",46.3554141375937,0.857371514782461,1.50395117867849,0.570079352932072,NA,NA
"KO:K02636",97.751994801118,-0.37786497353588,0.66828667149286,-0.565423477161054,0.571785759689708,0.741490145305799
"KO:K02638",86.6294610057555,0.597548837633485,0.325176117284444,1.83761600520861,0.0661190086797976,0.187544983216587
"KO:K02639",0.346534362542616,2.02159363263714,2.96111565133919,0.682713500812727,0.494787896962128,NA
"KO:K02641",0.188960818191399,0.838564037119627,2.96798927123046,0.282536074253387,0.777532489551985,NA
"KO:K02647",0.142753437948721,1.13297964380197,2.96729719024121,0.381822099764085,0.702593325254059,NA
"KO:K02650",2977.13230302605,2.24832702816809,0.456100509598576,4.92945519869489,8.24592419767091e-07,2.86172835964884e-05
"KO:K02651",2007.56264159499,3.3666691306905,0.502369257218848,6.70158271493088,2.06174095400265e-11,4.69561502274104e-09
"KO:K02652",556.881582244794,1.43058680402846,0.384912848223296,3.71665121242861,0.000201880835534272,0.00263675184475587
"KO:K02653",385.93496808087,1.69420588642246,0.587366004336303,2.88441257055187,0.00392144629998346,0.0248950353957138
"KO:K02654",31.9536010859773,-1.05619616774,0.579664441893186,-1.82208203817101,0.0684425386888998,0.19111464443092
"KO:K02655",55.7791456342474,2.86379519582731,0.68239532671991,4.19668055112979,2.70855548352425e-05,0.000511397729635356
"KO:K02656",32.6115784758008,2.09422382822814,0.68654651505743,3.05037427515448,0.00228556349061701,0.0166261117219016
"KO:K02657",87.3447698880173,2.48816644155885,0.540691879225304,4.60181951525491,4.18816055948917e-06,0.000113049311694656
"KO:K02658",79.7011109745593,1.59552653921235,0.552799103062822,2.88626832129833,0.00389839644305873,0.0247918964022793
"KO:K02659",12.7261975404383,1.73487835095177,1.0738420213849,1.61558061279288,0.106185018343798,0.253563700422543
